Feature ID	Taxon	Confidence
MJ034-1-barcode26-umi11096bins-ubs-32	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__SG8-41; g__UBA5216; s__UBA5216 sp902825845	1.0
MJ033-1-barcode36-umi16019bins-ubs-19	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656; g__QHVH01; s__QHVH01 sp003222245	1.0
MJ034-2-barcode60-umi1553bins-ubs-277	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A calamicampi	1.0
G000719515	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Glycomyces; s__Glycomyces sp000719515	1.0
RS-GCF-006494355.1-NZ-VHJB01000095.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pantoea_A_680069; s__Pantoea_A_680069 eucalypti	1.0
G001428865	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 sp001428865	1.0
MJ030-1-barcode25-umi26216bins-ubs-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Berkiellales; f__Berkiellaceae; g__Berkiella_A; s__	1.0
AF078753	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hylemonella_582308; s__Hylemonella gracilis	1.0
MJ020-1-barcode31-umi8050bins-ubs-45	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__	1.0
MJ010-1-barcode47-umi34566bins-ubs-20	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter nyackensis	1.0
KM598259	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803; s__Devosia_A_501803 humi	1.0
AY676115	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Tsuneonella_484052; s__Altererythrobacter troitsensis	1.0
MJ031-1-barcode30-umi5913bins-ubs-80	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Lacibacter; s__	1.0
MJ030-1-barcode42-umi64512bins-ubs-7	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae_785640; g__; s__	1.0
AJ514408	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Paenisporosarcina_303918; s__Paenisporosarcina macmurdoensis	1.0
MJ034-1-barcode40-umi11537bins-ubs-31	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Terrimonas_942023; s__Terrimonas crocea	1.0
G011055735	d__Bacteria; p__Myxococcota_A_473307; c__UBA9160; o__UBA9160; f__UBA6930; g__DSOP01; s__DSOP01 sp011055735	1.0
MJ034-1-barcode30-umi16217bins-ubs-16	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Fen-178; s__Fen-178 sp003142355	1.0
MJ020-1-barcode31-umi34128bins-ubs-16	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	1.0
AF430053	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Nocardia; s__Nocardia fluminea	1.0
EU290160	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_A_507058; s__Roseomonas_A_507058 frigidaquae	1.0
MJ032-2-barcode71-umi54345bins-ubs-8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA11358; g__WYBW01; s__	1.0
LN866628	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306085; f__Jeotgalibacillaceae; g__Jeotgalibacillus; s__Jeotgalibacillus alkaliphilus	1.0
EU338486	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__Rubellimicrobium aerolatum	1.0
MJ030-2-barcode58-umi114196bins-ubs-3	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__UBA7694; f__UBA7694; g__GCA-2770975; s__GCA-2770975 sp002783405	1.0
GB-GCA-016719855.1-JADJYH010000008.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	1.0
G005879655	d__Bacteria; p__Chloroflexota; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__CF-154; s__CF-154 sp005879655	1.0
G002798305	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Chryseomicrobium_303841; s__Chryseomicrobium excrementi	1.0
MJ020-2-barcode70-umi55395bins-ubs-8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__LD1; g__UBA7692; s__UBA7692 sp001897535	1.0
KF726142	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales_502220; f__Methylocystaceae; g__Chenggangzhangella; s__Chenggangzhangella methanolivorans	1.0
MJ033-1-barcode37-umi22629bins-ubs-11	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
RS-GCF-003609815.1-NZ-AP017603.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis solisilvae	1.0
G000971975	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_C; s__Paenibacillus_C algorifonticola	1.0
U88044	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__Amaricoccus tamworthensis	1.0
MJ031-1-barcode27-umi11977bins-ubs-39	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__LD1; g__UBA7692; s__UBA7692 sp001897535	1.0
MJ032-2-barcode69-umi55903bins-ubs-9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Rhodoferax_A_585629; s__	1.0
MJ020-1-barcode31-umi102491bins-ubs-3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__; s__	1.0
MJ034-1-barcode32-umi8396bins-ubs-47	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium baculatum	1.0
RS-GCF-003028855.1-NZ-CP028324.1--7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Pseudoduganella; s__Pseudoduganella armeniaca	1.0
MJ032-2-barcode70-umi11623bins-ubs-42	d__Bacteria; p__Bdellovibrionota_E; c__FAC87; o__UBA2466; f__UBA2466; g__; s__	1.0
G009707465	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485203; s__Novosphingobium sp009707465	1.0
MJ034-1-barcode40-umi21186bins-ubs-12	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Haliangiales_463188; f__Haliangiaceae_463188; g__Haliangium_463188; s__Haliangium ochraceum	1.0
MJ034-1-barcode32-umi10332bins-ubs-36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__	1.0
MJ033-1-barcode38-umi109bins-ubs-822	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__; g__; s__	1.0
MJ030-1-barcode38-umi84286bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedimonadales; f__; g__; s__	1.0
MJ034-1-barcode33-umi8604bins-ubs-47	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__; s__	1.0
MJ031-1-barcode42-umi30275bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavisolibacter_B; s__Flavisolibacter_B nicotianae	1.0
MJ020-1-barcode34-umi18481bins-ubs-25	d__Bacteria; p__Bdellovibrionota_E; c__Oligoflexia; o__Oligoflexales; f__Oligoflexaceae; g__Oligoflexus; s__Oligoflexus tunisiensis	1.0
G900107585	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubrimonas; s__Rubrimonas cliftonensis	1.0
AJ227787	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas aurantiaca	1.0
MJ034-1-barcode34-umi16625bins-ubs-16	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Aestuariivirga; s__Aestuariivirga litoralis	1.0
MJ031-1-barcode42-umi5821bins-ubs-77	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_427640; g__OLB17_427637; s__OLB17 sp003223025	1.0
RS-GCF-001557235.1-NZ-LSJI01000180.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium kunshanense	1.0
KX576552	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Microvirga; s__Microvirga ossetica	1.0
RS-GCF-002803325.1-NZ-MKZM01000016.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366884; s__Paenibacillus_J_366884 lautus	1.0
FJ039528	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_G_363725; s__Paenibacillus_G_363725 mucilaginosus	1.0
X73041	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium; s__Rhizobium aggregatum	1.0
MJ030-1-barcode25-umi46909bins-ubs-12	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__; g__; s__	1.0
G001263615	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter_K; s__Arthrobacter_K bambusae	1.0
MJ010-1-barcode26-umi70599bins-ubs-9	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_E; s__Paenibacillus_E ferrarius	1.0
DQ664238	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Inhella; s__Inhella inkyongensis	1.0
MJ034-1-barcode33-umi23171bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Pseudoxanthomonas_A_615282; s__	1.0
RS-GCF-900205925.1-NZ-OAOD01000051.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AK; s__	1.0
MJ034-1-barcode41-umi604bins-ubs-566	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ010-2-barcode71-umi180220bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__	1.0
JF748731	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_B; s__Paenibacillus_B marinisediminis	1.0
MJ032-2-barcode60-umi40316bins-ubs-13	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Cellvibrionaceae; g__Cellvibrio; s__Cellvibrio fontiphilus	1.0
MJ007-2-barcode68-umi6355bins-ubs-56	d__Bacteria; p__Bdellovibrionota_E; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__YD12-FULL-39-22; s__YD12-FULL-39-22 sp001770205	1.0
LC153750	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501582; f__Pleomorphomonadaceae; g__Oharaeibacter; s__Oharaeibacter diazotrophicus	1.0
RS-GCF-016892705.1-NZ-JAFEMB010000003.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Microvirga; s__	1.0
MJ034-2-barcode65-umi2663bins-ubs-151	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Gynurincola; s__	1.0
MJ034-1-barcode33-umi27550bins-ubs-5	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__SCN-69-37; s__	1.0
GB-GCA-016867235.1-VGJY01000149.1	d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4; f__B15-G4; g__B15-G4; s__B15-G4 sp003644265	1.0
MJ030-2-barcode58-umi6255bins-ubs-62	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	1.0
MJ032-2-barcode72-umi94126bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	1.0
MJ031-1-barcode30-umi40101bins-ubs-3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
RS-GCF-002837255.1-NZ-PESI01000085.1	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Paceibacterales; f__Staskawiczbacteraceae; g__GWA2-37-10; s__	1.0
KJ469373	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Camelimonas; s__Camelimonas reniformis	1.0
MJ031-1-barcode30-umi39781bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_588642; s__Ramlibacter solisilvae	1.0
G006438775	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Variovorax; s__Variovorax sp001577265	1.0
RS-GCF-002161835.1-NZ-MXAR01000093.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__	1.0
MJ010-1-barcode26-umi33156bins-ubs-20	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ032-1-barcode26-umi42637bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia tieshanensis	1.0
MJ020-2-barcode70-umi75918bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__MM2; s__	1.0
MJ030-2-barcode58-umi46447bins-ubs-14	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia; s__Ohtaekwangia flava	1.0
MJ032-1-barcode26-umi91995bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_588642; s__Caenimonas terrae	1.0
RS-GCF-005508865.1-NZ-SCOM01000009.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_648040; s__Pseudomonas_E_648040 alcaligenes	1.0
RS-GCF-007679035.1-NZ-VEFR01000008.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__Agrococcus versicolor	1.0
EU332825	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae_405341; g__Solirubrobacter; s__Solirubrobacter ginsenosidimutans	1.0
AB688113	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas abyssalis	1.0
RS-GCF-900640155.1-NZ-CAAAJB010000056.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales_A; f__Legionellaceae_A; g__Legionella_D; s__Legionella_D bozemanae	1.0
MJ034-2-barcode50-umi2656bins-ubs-151	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna; s__Anaerocolumna cellulosilytica	1.0
AB364579	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus coprocola	1.0
KJ729272	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Risungbinella; s__Risungbinella pyongyangensis	1.0
MJ032-1-barcode26-umi45787bins-ubs-7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__; s__	1.0
MJ034-1-barcode30-umi20421bins-ubs-10	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__SbA1; g__Sulfotelmatobacter; s__Sulfotelmatobacter sp003166855	1.0
MJ030-1-barcode25-umi63297bins-ubs-7	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Domibacillaceae; g__Domibacillus; s__Domibacillus robiginosus	1.0
AF003375	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058; s__Rhizobium_A_501058 yanglingense	1.0
MJ034-1-barcode32-umi24821bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__PHOS-HE28; g__PHOS-HE28; s__PHOS-HE28 sp902825795	1.0
MJ033-1-barcode36-umi17033bins-ubs-17	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__QQVM01; s__QQVM01 sp004295015	1.0
MJ030-1-barcode42-umi50893bins-ubs-9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Calidifontimicrobium; s__Calidifontimicrobium sediminis	1.0
MJ020-2-barcode70-umi33715bins-ubs-15	d__Bacteria; p__Bdellovibrionota_E; c__Oligoflexia; o__Oligoflexales; f__; g__; s__	1.0
G001429255	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas sp001429255	1.0
MJ030-2-barcode58-umi54709bins-ubs-12	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__OLB5; g__OLB5; s__OLB5 sp001567545	1.0
MJ034-1-barcode39-umi17430bins-ubs-14	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__GW-Nitrospira-1; s__GW-Nitrospira-1 sp002839535	1.0
MJ030-2-barcode59-umi42420bins-ubs-15	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Flavimaricola; s__Flavimaricola marinus	1.0
MJ030-2-barcode65-umi552bins-ubs-173	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	1.0
RS-GCF-000799595.1-NZ-JUGY01000106.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_E; s__Paenibacillus_E marchantiophytorum	1.0
MJ034-1-barcode32-umi32070bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Asprobacter; s__Asprobacter aquaticus	1.0
MJ034-1-barcode32-umi20755bins-ubs-10	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504706; f__UBA4765; g__UBA4765; s__	1.0
MJ033-1-barcode36-umi42946bins-ubs-4	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__1-14-0-10-45-34; g__1-14-0-10-45-34; s__	1.0
KT900247	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pararheinheimera; s__Pararheinheimera tangshanensis	1.0
MJ034-1-barcode39-umi20026bins-ubs-10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__SHXO01; g__SHXO01; s__	1.0
MJ020-1-barcode44-umi23106bins-ubs-19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ginsengibacter; s__Ginsengibacter hankyongi	1.0
MJ031-1-barcode30-umi34900bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Cypionkella; s__Cypionkella sinensis	1.0
KR078254	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__Edaphocola; s__	1.0
MJ033-1-barcode34-umi17954bins-ubs-16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A frigoritolerans	1.0
GB-GCA-016712375.1-JADJRE010000002.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_505895; f__UXAT02; g__Defluviicoccus_A; s__Defluviicoccus_A vanus	1.0
MT878401	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 albertensis	1.0
KX601076	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas lutea	1.0
MJ032-1-barcode26-umi76220bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__	1.0
MJ031-1-barcode30-umi38711bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Azohydromonas; s__	1.0
MJ030-1-barcode42-umi11919bins-ubs-36	d__Bacteria; p__Firmicutes_B_370539; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Syntrophobotulaceae; g__Gracilibacter; s__	1.0
MJ034-1-barcode34-umi1143bins-ubs-337	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter lactucae	1.0
GB-GCA-004769095.1-DUDR01000022.1	d__Bacteria; p__Cyanobacteria; c__Vampirovibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacter; s__Obscuribacter phosphatis	1.0
MJ034-1-barcode34-umi7873bins-ubs-56	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_AC; s__	1.0
AB112717	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__Brevibacillus_D limnophilus	1.0
MJ010-2-barcode68-umi7289bins-ubs-48	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T vincentii	1.0
MJ034-1-barcode26-umi25642bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597433; f__SG8-39; g__VBDM01; s__VBDM01 sp005881575	1.0
GB-GCA-016721365.1-JADKIG010000014.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Piscinibacter; s__Piscinibacter aquaticus	1.0
MJ020-2-barcode59-umi70433bins-ubs-4	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA5946; g__; s__	1.0
MJ020-1-barcode31-umi92717bins-ubs-4	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__SbA1; g__Sulfotelmatobacter; s__Sulfotelmatobacter sp003166855	1.0
